product_id,field,extracted_text,final_verdict,agreement,n_models,should_be_consensus,offending_text,reason,vote_gpt-5.5-pro
104033,redo_booking_location,"Goodwin Terrace & Gold Coast Highway, Burleigh Heads QLD 4220
We presently meet at the right hand side of the Burleigh Heads Surf Life Savings Club.",CORRECT,1/1,1,,,,CORRECT
104033,redo_booking_check_in,Please sign and date our compulsory participation form and bring along with you on the day.,WRONG_FIELD,1/1,1,redo_booking_before_arrival,Please sign and date our compulsory participation form and bring along with you on the day.,"This is an instruction to complete and bring a form before attending, not an action to do on arrival.",WRONG_FIELD
104033,redo_booking_other,"[Click here for directions!](https://goo.gl/maps/uSpqJmNM6Xm)
![Description of image](https://cdn.filestackcontent.com/XAiLstc0TJy2vQHJVuIe)",WRONG_FIELD,1/1,1,redo_booking_location,[Click here for directions!](https://goo.gl/maps/uSpqJmNM6Xm),"Directions to the venue belong in the booking location field, not the catch-all field.",WRONG_FIELD
105174,redo_desc_about,"1 hour ride taking in the views of Lovedale, Pokolbin and Mount View. As the name suggests the vineyard express is a non stop tour of the valley. Visit all three wine growing regions of the Lower Hunter in just one hour. You will see more of the valley in this short time than most tours show in a day. Experience the exhilaration of a trike ride, feel the wind in your face and check out some of the less known lookouts this wonderful valley has to offer. With all our tours there will be plenty of photo opportunities throughout the cruise.",CORRECT,1/1,1,,,,CORRECT
105174,redo_desc_highlights,Perfect to see all the valley in a short time.,CORRECT,1/1,1,,,,CORRECT
105174,redo_desc_duration_text,1 hour,CORRECT,1/1,1,,,,CORRECT
105174,redo_desc_other,"$225 for 2 passengers
Flexible Start Times Between 10am - 5pm",CORRECT,1/1,1,,,,CORRECT
105174,redo_booking_location,"332 Lovedale Rd, Lovedale, NSW 2325",CORRECT,1/1,1,,,,CORRECT
105174,redo_booking_important_info,"Please note, there are no toilet facilities at the Meeting Point. The nearest public toilets are at the Visitor's Centre on Wine Country Drive, just south of the Broke Road intersection.",WRONG_FIELD,1/1,1,redo_booking_other,"Please note, there are no toilet facilities at the Meeting Point. The nearest public toilets are at the Visitor's Centre on Wine Country Drive, just south of the Broke Road intersection.","Toilet availability is general operational information, not a health warning, age limit, fitness requirement, safety rule, or waiver.",WRONG_FIELD
105174,redo_booking_other,Click here for directions: https://goo.gl/maps/HL75XhTadRx,WRONG_FIELD,1/1,1,redo_booking_location,Click here for directions: https://goo.gl/maps/HL75XhTadRx,A directions/map link belongs under booking location.,WRONG_FIELD
107425,redo_desc_about,"#*1, 2 & 3 day lessons!*",CORRECT,1/1,1,,,,CORRECT
107425,redo_desc_duration_text,1 Hour & 30 Minutes Each Day,CORRECT,1/1,1,,,,CORRECT
107425,redo_desc_requirements,Ages 6 - 86,CORRECT,1/1,1,,,,CORRECT
107425,redo_min_age,6,CORRECT,1/1,1,,,,CORRECT
107425,redo_max_age,86,CORRECT,1/1,1,,,,CORRECT
107425,redo_desc_other,"1 Day Lesson: A$60
2 Day Lesson: A$110
3 Day Lesson: A$150",CORRECT,1/1,1,,,,CORRECT
107425,redo_booking_location,"Look for our white and blue Learn to Surf trailer in the Avoca Beach surf club car park, 7 Vale Ave. Avoca Beach",CORRECT,1/1,1,,,,CORRECT
107425,redo_booking_other,"*Note: We change start times depending on the date during the holiday. Be sure to verify times for each day you book.
Avoca – an open beach that can all but guarantee waves 365 days a year and some of the best surfing on the coast. We utilise the best sand banks here to make sure beginners are safe and relaxed close to shore and more advanced surfers can venture out the back to improve their skills.
[View CCSS_waiver.pdf](https://cdn.filestackcontent.com/WbPT44dKS8aMIwCnA621)",WRONG_FIELD,1/1,1,redo_booking_departure_info,We change start times depending on the date during the holiday. Be sure to verify times for each day you book.,"Start-time information belongs in the booking departure/timing field, not the booking catch-all.",WRONG_FIELD
110109,redo_desc_about,"- The latest innovation from the world’s most progressive softboard manufacturer.
- Tried and tested, the Mothership range offers all the durable features renowned for the Gboard Original in a cruiser model.
- The Gboards SUP development comprised researching all products available, testing the limitations of the boards and materials used, in both surf and flat water.
- We designed a planshape and rocker which would allow us to produce a Gboard SUP to complete both disciplines with ease.",CORRECT,1/1,1,,,,CORRECT
110109,redo_desc_what_excluded,Don’t forget to add a SUP Paddle and & Leg-rope to your order!,CORRECT,1/1,1,,,,CORRECT
110109,redo_desc_requirements,Suitable weight range: up to 85 kgs,CORRECT,1/1,1,,,,CORRECT
110109,redo_desc_other,"9’6” Board - $995
10’6” Board - $1045",CORRECT,1/1,1,,,,CORRECT
119985,redo_desc_about,"Make a day of it and experience the real Australian outback! After seeing Uluru, Kata Tjuta, Lake Amadeus and Kings Canyon by air, land at Kings Creek Station, an authentic country airstrip, and choose one of the following adventures;
Journey through magnificent desert oaks, cruise over rolling red sand dunes, and take in the vast views and roaming wildlife while learning all about outback life on a station in Central Australia.
Immerse yourself in a truly authentic Aboriginal cultural experience.
See, feel and experience Aboriginal culture up close.
Enjoy a drive along the George Gill Range to Kings Canyon for the Creek Bed Walk.",CORRECT,1/1,1,,,,CORRECT
119985,redo_desc_duration_text,"Flight Time: 2 Hours 20 minutes, Tour Time: Approximately 6 Hours",CORRECT,1/1,1,,,,CORRECT
119985,redo_booking_what_to_bring,"Feel free to bring water with you, particularly if flying during the summer.
Lunch/refreshments can be purchased at Kings Creek Station.
Enclosed shoes must be worn.",WRONG_FIELD,1/1,1,redo_booking_other,Lunch/refreshments can be purchased at Kings Creek Station.,"This is information about purchasable refreshments, not something the customer should bring or wear.",WRONG_FIELD
119985,redo_booking_departure_info,"Your flight will begin approximately 20-30 minutes after your pickup.
The tour will take approximately 6 hours to complete from pickup to drop off.",CORRECT,1/1,1,,,,CORRECT
119985,redo_booking_important_info,"Please ensure you have advised us of your correct weight, we take safety very seriously and will cancel the flight if the weight of your group places any risk to flight safety.",CORRECT,1/1,1,,,,CORRECT
119985,redo_booking_contact,"If you have any questions, feel free to contact us on the number above.",CORRECT,1/1,1,,,,CORRECT
119985,redo_booking_other,"We trust you are as excited as we are about your upcoming helicopter flight!
Please take a moment to read some important notes regarding your tour.",WRONG_FIELD,1/1,1,NONE,We trust you are as excited as we are about your upcoming helicopter flight! Please take a moment to read some important notes regarding your tour.,This is only introductory filler and should not have been extracted.,WRONG_FIELD
135308,redo_desc_about,"Join us at Little Creatures Brewery Geelong for an unforgettable behind-the-scenes experience. Our brewery tours offer a unique opportunity to delve into the craft of brewing, exploring the history, techniques, and passion that go into every pint.
Guided Tour: Walk through our historic brewery with an expert guide who will share fascinating stories and insights about our brewing process, from the selection of ingredients to the final product.
Learn to appreciate the distinct flavours and aromas that define Little Creature's beers.
Interactive Experience: Get up close with our brewing equipment and learn about the science and artistry behind our craft.
Ask questions, take photos, and immerse yourself in the vibrant world of Little Creatures.",CORRECT,1/1,1,,,,CORRECT
135308,redo_desc_highlights,"Enjoy a tasting session of our freshest beers, including our iconic Pale Ale, Rogers’ Amber Ale, and seasonal brews.",CORRECT,1/1,1,,,,CORRECT
135308,redo_desc_what_to_bring,Closed-toe shoes (no ballet flats) are required for safety reasons.,CORRECT,1/1,1,,,,CORRECT
135308,redo_desc_duration_text,Approximately 1.5 hours,CORRECT,1/1,1,,,,CORRECT
135308,redo_desc_requirements,"All participants must be 18 years or older. Unfortunately, due to the hazardous nature of the brewery, toddlers, babies and infants aren't able to accompany parents on tours.",CORRECT,1/1,1,,,,CORRECT
135308,redo_desc_check_in,Advance booking is recommended. Walk-ins are welcome based on availability.,WRONG_FIELD,1/1,1,redo_desc_other,Advance booking is recommended. Walk-ins are welcome based on availability.,"This is booking/availability information, not an action to take on arrival.",WRONG_FIELD
135308,redo_min_age,18,CORRECT,1/1,1,,,,CORRECT
135308,redo_group_size,Small group tours to ensure a personalized experience.,CORRECT,1/1,1,,,,CORRECT
135308,redo_desc_other,"Tours run daily. Please check our website for specific times. Tours will not run on days when the temperature reaches 34 degrees and over. Please contact us if you wish to attend a tour on a public holiday, as tours may only run if requested.",WRONG_FIELD,1/1,1,redo_desc_cancellation,Tours will not run on days when the temperature reaches 34 degrees and over.,"This is a weather policy, which belongs in the cancellation field.",WRONG_FIELD
135308,redo_booking_check_in,Please check in 15 minutes before your tour time.,CORRECT,1/1,1,,,,CORRECT
148327,redo_desc_about,Relax and experience Sydney Harbour onboard the beautiful Jeanneau 49i yacht as our experienced and friendly skipper guides you around Sydney's iconic sites. You can soak in the panoramic views while experiencing the thrill of sailing or anchor in a sheltered bay at one of Sydney's iconic beaches for a relaxing drink with dinner or lunch or perhaps a swim. This fantastic yacht is great for that special occasion or corporate function. Your crew will ensure that your event is memorable and tailored to your requirements. Your 14-meter yacht can be configured with 3 or 4 cabins and comes fully equipped with 4 shower and toilet facilities and an interior saloon area for up to 12 people. The exterior cockpit seats 10 people for dining.,CORRECT,1/1,1,,,,CORRECT
148327,redo_desc_what_included,"- 4 hour skippered cruise on Sydney Harbour with up to 22 guests
- Safety briefing
- Stop in one of Sydney's exquisite bays to relax and enjoy your meal and perhaps even take a swim if the weather permits.
- Plates, cutlery, and drinkware are available onboard.
- Interpretive commentary by the experienced local crew if requested.",CORRECT,1/1,1,,,,CORRECT
148327,redo_desc_duration_text,4 hours,CORRECT,1/1,1,,,,CORRECT
148327,redo_desc_other,$1600,CORRECT,1/1,1,,,,CORRECT
148327,redo_booking_what_to_bring,"Camera
Sunscreen
Swimwear and a towel
Drinks and ice
Substantial food if you have not purchased a catering pack
Soft-soled shoes (please avoid black soles as they increase wear and tear)
Your booking voucher or photo ID",CORRECT,1/1,1,,,,CORRECT
